year,period,periodName,Unemployment_Rate,Location,real_date
2022,M06,June,2.8,Montana,2022-06-01T05:00:00Z
2022,M05,May,2.5,Montana,2022-05-01T05:00:00Z
2022,M04,April,2.7,Montana,2022-04-01T05:00:00Z
2022,M03,March,3,Montana,2022-03-01T06:00:00Z
2022,M02,February,3.3,Montana,2022-02-01T06:00:00Z
2022,M01,January,3.6,Montana,2022-01-01T06:00:00Z
2021,M12,December,2.8,Montana,2021-12-01T06:00:00Z
2021,M11,November,2.5,Montana,2021-11-01T05:00:00Z
2021,M10,October,2.5,Montana,2021-10-01T05:00:00Z
2021,M09,September,2.3,Montana,2021-09-01T05:00:00Z
2021,M08,August,3,Montana,2021-08-01T05:00:00Z
2021,M07,July,3.2,Montana,2021-07-01T05:00:00Z
2021,M06,June,3.7,Montana,2021-06-01T05:00:00Z
2021,M05,May,3.2,Montana,2021-05-01T05:00:00Z
2021,M04,April,3.7,Montana,2021-04-01T05:00:00Z
2021,M03,March,4.2,Montana,2021-03-01T06:00:00Z
2021,M02,February,4.7,Montana,2021-02-01T06:00:00Z
2021,M01,January,4.9,Montana,2021-01-01T06:00:00Z
